Correlativo,Fecha,ID,Categoría,Edad,Talla,IMC,PesoActual_Kg,MA_Per,MA_Kg,MO_kg,MM_Per,MM_Kg,IMO,Sum6Pliegues,Observaciones,TallaSentado,Biacromial,T_delTorax,AntPost_delTorax,Biiliocristal,Humero,Femur,Cabeza,Brazo_Relajado,Brazo_Flexionado,Antebrazo,Torax,Cintura,Cadera,Muslo1cm_Gluteo,MusloMedio,Pierna,Triceps,Subescapular,Supraespinal,Abdominal,Muslo,Pantorrilla,Fecha_registro,Nro_Evaluacion,MG_Per
948,2024-01-23,10000150,Sub-14,13.9,169.3,2.8662,56.0,20.95,11.733,7.945,46.73,26.171,3.294,31.2,,87.5,38.9,27.4,17.6,24.3,7.0,9.8,57.0,24.0,25.6,24.0,82.5,66.5,84.2,49.5,48.7,34.0,4.0,6.2,5.0,6.8,5.8,3.4,2024-01-27 20:03:20.700,4,12.29
949,2024-01-18,10000213,Sub-14,13.9,168.8,2.8493,50.9,30.6,15.575,7.073,37.98,19.331,2.7331,56.3,,85.0,37.0,25.3,16.0,26.6,6.5,9.8,53.0,23.0,24.5,21.1,78.6,67.5,84.5,48.0,44.8,32.5,7.6,7.4,8.6,13.5,10.0,9.2,2024-01-27 20:03:20.700,2,21.62
950,2024-01-23,10000121,Sub-14,13.9,166.9,2.7856,53.3,20.42,10.886,7.676,45.78,24.399,3.1786,31.0,,85.4,37.5,27.3,17.9,26.8,7.0,9.2,56.7,24.7,27.1,24.2,83.7,70.6,83.2,47.0,46.6,32.3,4.8,6.2,3.4,7.2,5.8,3.6,2024-01-27 20:03:20.700,6,11.85
951,2024-01-18,10000072,Sub-14,14.0,163.4,2.67,55.0,23.84,13.109,7.267,44.29,24.357,3.3517,51.4,,84.3,37.3,27.2,17.8,26.3,6.8,9.8,54.5,24.4,27.2,22.7,84.0,74.5,87.3,51.7,51.0,34.0,7.0,6.4,8.4,12.8,10.4,6.4,2024-01-27 20:03:20.700,5,14.84
952,2024-01-18,10000153,Sub-14,13.6,166.9,2.7856,55.0,23.72,13.047,7.494,45.39,24.963,3.3311,44.6,,84.2,36.7,25.7,17.5,27.1,7.2,9.8,53.5,25.5,27.6,24.6,81.9,68.2,86.7,51.2,47.0,33.2,7.8,7.2,6.4,9.4,7.2,6.6,2024-01-27 20:03:20.700,5,14.73
953,2024-01-18,10000053,Sub-14,14.0,164.7,2.7126,47.6,24.52,11.67,6.03,44.05,20.966,3.4769,36.8,,86.7,35.0,25.7,16.6,24.6,6.7,9.0,53.2,23.6,26.0,21.0,78.2,65.9,81.5,48.0,47.1,31.2,5.8,5.2,5.0,10.0,6.8,4.0,2024-01-27 20:03:20.700,5,15.47
954,2024-01-18,10000034,Sub-14,13.5,163.5,2.6732,50.2,25.62,12.862,6.36,42.74,21.454,3.3733,47.2,,85.3,33.3,25.0,17.4,26.4,6.6,9.7,54.0,23.5,24.5,23.1,79.7,69.6,84.3,50.2,48.4,31.3,8.8,7.0,6.2,8.0,8.4,8.8,2024-01-27 20:03:20.700,6,16.52
955,2024-01-18,10000052,Sub-14,13.6,175.0,3.0625,70.0,20.14,14.095,8.769,50.48,35.335,4.0295,42.2,,92.4,38.4,28.0,18.6,26.7,7.8,10.7,57.2,29.0,30.7,27.1,91.0,75.2,94.3,57.5,56.4,37.6,8.4,6.4,6.0,9.4,8.0,4.0,2024-01-27 20:03:20.700,6,11.62
956,2024-01-23,10000025,Sub-15,14.7,174.5,3.045,70.0,23.01,16.106,8.911,45.97,32.176,3.6108,53.2,,95.2,39.8,29.7,19.4,26.6,7.3,10.5,57.7,26.7,29.1,25.2,89.5,78.0,97.3,57.2,56.2,37.0,7.4,8.8,8.4,12.4,10.0,6.2,2024-01-27 20:03:20.700,9,14.09
958,2024-01-23,10000128,Sub-15,14.8,161.5,2.6082,58.1,24.61,14.301,7.031,46.2,26.845,3.8181,61.0,,87.8,35.6,27.0,18.4,26.9,6.7,9.6,54.9,26.4,27.3,23.4,85.2,72.0,91.7,56.1,54.8,33.5,9.6,9.4,9.2,17.4,9.2,6.2,2024-01-27 20:03:20.700,6,15.56
959,2024-01-23,10000279,Sub-15,14.4,174.8,3.0555,70.4,23.19,16.326,8.533,48.04,33.817,3.9631,53.4,,92.5,39.5,28.7,18.0,26.6,7.2,10.3,56.2,28.5,31.1,25.5,92.7,74.0,94.3,57.6,55.6,36.0,9.0,7.6,5.8,10.8,12.2,8.0,2024-01-27 20:03:20.700,2,14.25
960,2023-06-07,10000279,Sub-15,13.9,172.0,2.9584,65.3,24.02,15.686,8.469,45.65,29.81,3.5199,45.7,,80.0,40.2,27.1,16.1,25.9,7.0,9.2,54.8,24.3,27.5,23.1,86.0,72.4,89.9,53.5,52.0,35.0,8.4,7.4,7.0,10.5,2.0,10.4,2024-01-27 20:03:20.700,1,15.01
961,2024-01-23,10000011,Sub-15,14.7,162.4,2.6374,60.2,21.98,13.232,6.954,48.41,29.143,4.1908,54.9,,88.1,35.7,27.5,19.0,27.4,6.4,9.5,56.2,27.8,28.7,24.5,90.0,76.0,89.5,56.1,53.8,35.0,10.0,8.0,7.5,11.8,11.2,6.4,2024-01-27 20:03:20.700,6,13.18
962,2024-01-23,10000133,Sub-15,14.8,165.9,2.7523,71.2,26.02,18.526,8.521,45.67,32.519,3.8163,85.0,,90.3,39.5,29.7,18.3,27.7,7.0,10.7,55.4,30.8,31.8,25.1,91.2,80.2,99.1,60.5,57.4,38.7,15.8,10.2,15.2,22.0,13.2,8.6,2024-01-27 20:03:20.700,8,16.9
964,2023-12-04,10000096,Sub-15,14.9,172.0,2.9584,59.0,23.49,13.861,7.918,45.77,27.004,3.4105,41.4,,93.7,36.6,27.1,16.3,27.7,7.4,10.0,53.7,25.3,26.4,24.0,82.0,70.1,89.3,52.6,50.7,35.0,6.2,5.0,6.2,10.4,8.0,5.6,2024-01-27 20:03:20.700,5,14.52
965,2024-01-23,10000170,Sub-15,15.0,161.5,2.6082,57.6,21.21,12.22,7.146,48.3,27.82,3.8931,47.6,,86.4,36.3,27.6,18.2,25.6,6.9,9.9,55.4,26.7,28.4,24.5,86.5,73.5,87.5,52.2,49.8,36.0,7.0,8.2,7.2,12.0,7.8,5.4,2024-01-27 20:03:20.700,6,12.51
966,2024-01-23,10000174,Sub-15,14.7,175.5,3.08,69.0,23.94,16.518,8.762,46.61,32.161,3.6705,57.6,,90.8,40.7,29.7,17.5,27.5,7.5,10.1,56.3,28.8,30.8,26.1,90.3,76.4,92.2,57.0,55.9,37.2,8.0,10.8,8.6,13.2,10.0,7.0,2024-01-27 20:03:20.700,7,14.94
967,2024-01-23,10000259,Sub-15,14.4,180.5,3.258,67.1,21.51,14.43,8.105,49.66,33.319,4.1109,38.6,,95.5,40.1,29.0,18.7,27.2,6.9,10.0,56.1,28.6,30.7,25.3,92.5,70.4,92.5,54.4,52.5,37.2,8.0,6.2,5.0,6.0,8.8,4.6,2024-01-27 20:03:20.700,2,12.77
968,2023-08-29,10000259,Sub-15,14.0,178.4,3.1827,65.1,21.68,14.111,8.367,47.78,31.108,3.7179,35.6,,92.8,39.8,28.2,18.7,27.0,6.9,10.1,55.1,26.6,29.1,24.4,88.4,70.2,80.8,52.2,51.0,37.0,7.0,5.4,5.0,6.0,8.2,4.0,2024-01-27 20:03:20.700,1,12.92
969,2024-01-23,10000084,Sub-15,14.4,185.3,3.4336,70.6,27.21,19.21,9.39,42.91,30.292,3.226,55.0,,97.5,41.5,27.5,17.0,27.8,7.3,10.1,59.0,26.0,27.5,24.5,88.2,76.1,91.8,55.9,53.5,36.5,9.0,8.4,9.4,14.0,8.8,5.4,2024-01-27 20:03:20.700,7,18.08
970,2024-01-23,10000013,Sub-15,15.1,89.3,0.7974,59.4,37.82,22.465,42.126,212.56,126.26,2.9972,38.6,,169.5,37.7,25.7,18.0,23.5,6.7,9.7,55.2,24.3,27.2,23.6,86.0,70.6,89.5,53.3,52.4,35.0,6.0,7.0,4.8,7.8,8.0,5.0,2024-01-27 20:03:20.700,5,30.1
971,2024-01-23,10000257,Sub-15,14.2,176.4,3.1117,61.7,22.43,13.838,8.418,47.51,29.313,3.4822,38.6,,94.3,39.2,27.3,17.2,27.7,7.3,9.8,56.3,26.5,29.1,24.6,86.2,68.6,89.8,54.3,51.8,34.8,6.2,6.4,6.4,8.0,6.4,5.2,2024-01-27 20:03:20.700,1,13.57
972,2024-01-17,10000126,Sub-15,15.4,172.5,2.9756,65.0,19.97,12.984,7.858,49.07,31.893,4.0587,42.6,,88.4,38.6,28.5,22.0,28.3,7.1,10.0,54.8,28.1,30.0,25.5,94.3,78.8,87.3,55.0,53.7,36.2,6.2,6.8,5.6,7.4,11.4,5.2,2024-01-27 20:03:20.700,1,11.48
973,2024-01-17,10000009,Sub-15,14.9,177.3,3.1435,66.0,22.04,14.546,8.933,46.48,30.677,3.4341,44.2,,89.0,41.3,29.3,20.0,28.5,6.9,10.3,56.3,27.0,28.6,25.0,92.0,75.2,91.9,54.4,52.0,35.5,7.2,6.4,5.2,9.0,10.0,6.4,2024-01-27 20:03:20.700,7,13.23
974,2024-01-23,10000120,Sub-15,14.8,170.2,2.8968,67.3,26.25,17.664,8.218,44.31,29.819,3.6285,71.3,,93.6,40.4,28.3,20.3,27.9,6.7,9.7,55.4,28.4,29.8,23.8,90.5,77.4,96.8,58.0,55.5,34.6,13.0,12.5,10.2,19.6,9.2,6.8,2024-01-27 20:03:20.700,7,17.13
975,2023-08-10,10000120,Sub-15,14.4,168.4,2.8359,69.0,21.36,14.738,8.375,47.8,32.982,3.9381,52.0,,94.5,39.7,28.0,19.6,27.7,6.8,9.8,54.5,28.4,30.2,24.4,89.6,79.9,98.2,58.5,56.0,35.6,9.0,9.0,10.0,12.0,8.0,4.0,2024-01-27 20:03:20.700,6,12.64
976,2024-01-23,10000092,Sub-15,14.8,176.9,3.1294,69.1,24.97,17.251,8.316,42.34,29.254,3.5178,64.2,,89.9,39.0,30.5,38.4,29.0,7.0,10.8,55.5,26.5,28.1,24.5,93.5,75.2,96.3,57.0,53.0,34.5,8.4,8.0,10.4,16.2,12.8,8.4,2024-01-27 20:03:20.700,7,15.9
977,2024-01-23,10000077,Sub-15,14.8,173.2,2.9998,60.1,21.27,12.783,7.777,47.8,28.727,3.6938,38.0,,92.7,39.0,26.3,18.4,28.2,6.8,9.3,55.6,26.8,26.6,24.0,87.7,73.5,90.4,53.7,53.0,35.0,7.8,6.8,5.0,7.0,6.6,4.8,2024-01-27 20:03:20.700,5,12.57
978,2023-07-19,10000077,Sub-15,14.3,173.2,2.9998,62.0,22.76,14.109,8.043,52.28,32.411,4.0297,36.2,,134.3,38.7,26.5,19.2,27.0,6.7,8.9,55.4,26.5,29.2,24.2,85.6,75.4,92.2,54.6,53.8,35.5,6.6,7.0,5.0,7.2,6.6,3.8,2024-01-27 20:03:20.700,4,13.87
979,2023-05-16,10000077,Sub-15,14.1,173.2,2.9998,61.9,25.71,15.914,7.956,50.24,31.099,3.9089,46.4,,134.3,38.7,26.5,19.2,27.0,6.7,8.9,55.4,26.5,28.5,24.1,87.3,75.8,91.7,53.3,50.7,34.5,7.2,9.2,6.2,11.6,6.8,5.4,2024-01-27 20:03:20.700,3,16.6
980,2023-03-08,10000077,Sub-15,13.9,173.2,2.9998,59.0,26.55,15.666,8.377,49.32,29.1,3.4738,41.0,,134.3,38.7,26.5,19.2,27.0,6.7,8.9,55.4,24.3,27.0,23.5,83.6,72.0,87.3,53.0,49.1,33.1,6.0,7.0,5.0,9.0,7.0,7.0,2024-01-27 20:03:20.700,2,17.42
981,2024-01-23,10000113,Sub-15,15.0,160.5,2.576,55.9,17.88,9.995,7.316,50.37,28.159,3.849,33.9,,87.2,38.2,29.6,16.4,25.3,7.0,9.7,54.2,26.2,28.7,24.3,86.7,72.5,88.7,53.1,50.6,34.1,5.0,6.0,6.0,8.2,5.5,3.2,2024-01-27 20:03:20.700,6,9.81
982,2023-11-29,10000090,Sub-15,14.1,173.0,2.9929,50.4,28.92,14.576,5.445,41.02,20.672,3.7965,39.8,,87.0,33.7,26.0,17.3,24.3,6.5,9.1,53.2,22.4,23.6,21.8,79.0,64.0,79.0,47.3,45.6,31.5,6.0,7.0,5.8,7.0,8.0,6.0,2024-01-27 20:03:20.700,4,19.83
983,2024-01-23,10000024,Sub-15,14.9,174.0,3.0276,58.4,25.64,14.976,7.928,43.68,25.508,3.2175,45.4,,90.3,36.7,26.7,17.5,28.0,6.9,10.2,54.8,24.5,26.2,23.0,85.2,66.4,88.2,51.0,47.0,35.0,8.2,6.8,4.8,6.2,10.6,8.8,2024-01-27 20:03:20.700,2,16.54
984,2024-01-23,10000069,Sub-15,15.0,167.8,2.8157,62.5,22.8,14.251,8.184,46.93,29.333,3.5842,52.0,,87.0,39.5,27.8,17.4,26.0,7.0,10.1,56.3,29.1,30.5,25.6,86.2,74.1,91.5,53.9,52.6,34.5,6.8,8.4,9.2,12.4,8.2,7.0,2024-01-27 20:03:20.700,6,13.9
985,2024-01-23,10000091,Sub-15,14.8,175.0,3.0625,67.2,20.92,14.055,8.955,47.81,32.131,3.5881,43.6,,94.2,40.2,28.5,18.8,28.4,7.2,10.5,56.1,27.3,29.1,24.7,92.2,77.0,95.1,55.6,53.7,36.8,6.0,7.0,7.0,8.2,9.2,6.2,2024-01-27 20:03:20.700,6,12.27
986,2024-01-23,10000089,Sub-15,14.7,168.4,2.8359,68.6,21.0,14.404,7.828,49.73,34.113,4.3578,52.6,,91.4,37.3,30.8,20.4,27.4,6.6,10.1,57.0,29.5,30.1,25.7,94.0,75.0,92.0,56.0,55.0,38.0,9.2,8.6,8.2,10.6,10.0,6.0,2024-01-27 20:03:20.700,6,12.34
987,2024-01-23,10000122,Sub-15,14.8,166.4,2.7689,60.1,23.07,13.863,7.779,46.38,27.871,3.5829,51.1,,90.0,38.0,27.8,18.0,27.2,6.8,10.1,54.0,27.5,28.4,23.6,86.3,72.0,90.0,53.6,52.2,35.3,10.4,8.6,7.0,10.5,8.4,6.2,2024-01-27 20:03:20.700,6,14.14
988,2023-11-29,10000122,Sub-15,14.7,164.9,2.7192,60.0,21.57,12.944,7.432,48.45,29.067,3.9111,47.6,,92.8,37.0,27.4,17.7,26.7,6.9,10.2,53.4,28.0,28.0,25.9,86.0,72.2,92.5,54.2,53.7,35.3,9.0,8.0,7.8,8.2,9.0,5.6,2024-01-27 20:03:20.700,5,12.82
989,2024-01-17,10000065,Sub-16,15.6,172.6,2.9791,63.4,20.03,12.698,7.69,50.55,32.047,4.1674,37.6,,89.7,40.4,29.3,17.7,26.0,6.8,9.7,54.3,28.4,30.7,25.5,90.7,71.4,89.2,54.1,51.9,36.2,5.8,6.4,4.8,7.0,8.4,5.2,2024-01-27 20:03:20.700,3,11.52
991,2024-01-17,10000041,Sub-16,15.3,166.2,2.7622,56.1,19.35,10.856,7.513,49.44,27.735,3.6916,32.6,,88.8,38.5,28.3,15.8,26.3,6.6,9.8,54.5,26.2,27.7,23.0,86.8,69.7,86.2,51.7,51.5,34.5,5.4,6.0,4.2,6.6,7.0,3.4,2024-01-27 20:03:20.700,6,10.97
992,2024-01-17,10000243,Sub-16,15.4,177.1,3.1364,66.9,23.41,15.659,7.685,46.65,31.211,4.0613,48.8,,88.7,39.4,29.0,20.9,26.5,6.7,9.7,56.7,26.2,29.0,24.6,91.7,76.4,91.2,57.6,55.5,34.2,8.0,7.2,6.4,10.2,9.8,7.2,2024-01-27 20:03:20.700,3,14.45
994,2024-01-17,10000080,Sub-16,15.2,168.4,2.8359,65.7,20.56,13.506,8.612,52.43,34.444,3.9995,41.2,,128.7,38.6,27.8,20.6,25.3,7.5,10.2,56.0,27.3,29.7,26.0,92.2,74.4,91.5,53.8,53.7,36.0,6.8,7.0,6.0,8.8,7.4,5.2,2024-01-27 20:03:20.700,3,11.96
996,2024-01-17,10000005,Sub-16,15.1,169.0,2.8561,59.1,21.53,12.723,7.993,47.36,27.99,3.5018,44.6,,90.2,39.3,27.4,19.8,28.3,7.4,10.1,52.0,27.6,29.0,25.4,86.7,72.5,89.5,52.5,51.3,35.5,5.4,6.4,6.4,11.6,9.0,5.8,2024-01-27 20:03:20.700,5,12.79
997,2024-01-17,10000116,Sub-16,15.2,177.3,3.1435,74.6,22.32,16.652,9.82,46.16,34.434,3.5065,40.4,,91.2,39.4,27.5,19.5,27.2,7.5,9.8,56.7,27.7,28.8,25.2,87.5,73.1,90.6,53.0,53.3,34.8,8.0,7.6,5.4,8.0,6.2,5.2,2024-01-27 20:03:20.700,6,13.48
998,2024-01-17,10000139,Sub-16,15.4,169.0,2.8561,62.9,21.98,13.828,7.64,48.78,30.68,4.0157,46.3,,86.0,38.2,26.6,18.6,26.7,6.8,9.5,55.3,28.2,31.0,24.7,86.1,71.7,89.6,55.5,53.3,37.0,7.4,8.4,6.2,8.6,9.7,6.0,2024-01-27 20:03:20.700,5,13.18
999,2024-01-16,10000051,Sub-16,15.9,167.5,2.8056,63.8,21.66,13.817,8.246,47.44,30.266,3.6704,54.8,,93.0,39.8,28.7,19.6,29.1,7.1,10.2,53.3,28.0,29.8,25.2,90.2,78.2,91.6,56.6,55.5,37.3,8.4,9.2,9.0,13.0,10.4,4.8,2024-01-27 20:03:20.700,7,12.9
1000,2024-01-17,10000104,Sub-16,15.9,164.5,2.706,66.0,21.05,13.895,8.523,47.51,31.358,3.6792,58.4,,88.7,40.2,30.4,21.4,28.7,7.2,10.3,54.1,29.0,31.0,25.4,93.2,80.2,95.8,56.6,55.0,35.8,7.4,8.4,11.4,14.8,9.2,7.2,2024-01-27 20:03:20.700,4,12.38
1001,2024-01-17,10000039,Sub-16,15.6,181.4,3.2906,65.3,25.69,16.772,8.677,43.0,28.08,3.2361,50.2,,91.2,39.6,29.4,19.4,30.6,6.7,10.0,55.5,26.3,28.7,24.0,88.7,74.8,92.2,53.3,51.9,35.0,7.6,7.4,6.8,13.0,8.4,7.0,2024-01-27 20:03:20.700,5,16.58
1002,2024-01-17,10000162,Sub-16,16.0,169.0,2.8561,68.3,21.31,14.555,8.039,50.47,34.474,4.2883,55.8,,91.3,40.0,29.7,19.0,27.6,6.7,10.0,55.3,27.7,29.6,25.4,95.5,74.0,94.0,60.0,58.3,39.5,8.6,9.4,8.0,10.8,13.2,5.8,2024-01-27 20:03:20.700,5,12.6
1003,2024-01-17,10000161,Sub-16,15.9,173.4,3.0068,70.9,21.35,15.139,8.623,50.28,35.646,4.1338,45.8,,93.2,39.8,27.0,18.0,27.0,6.9,9.4,58.0,29.6,31.8,24.2,88.7,72.5,93.0,58.0,56.0,39.2,7.2,8.8,6.2,10.4,9.0,4.2,2024-01-27 20:03:20.700,5,12.63
1004,2024-01-17,10000140,Sub-16,15.7,165.0,2.7225,58.3,22.03,12.847,7.878,45.72,26.652,3.3831,46.6,,88.3,37.6,27.6,18.0,27.5,6.3,10.2,56.4,26.1,28.7,24.6,84.0,74.7,87.2,52.0,51.0,35.0,7.4,7.8,7.8,10.0,7.4,6.2,2024-01-27 20:03:20.700,5,13.22
1005,2024-01-17,10000158,Sub-16,15.8,177.9,3.1648,73.3,23.66,17.342,9.498,48.04,35.211,3.7072,56.2,,90.2,39.5,28.4,20.3,30.2,7.0,10.6,57.2,30.2,33.1,26.2,90.7,69.7,97.7,59.1,55.7,38.6,10.2,10.8,7.0,11.0,10.0,7.2,2024-01-27 20:03:20.700,6,14.68
1006,2024-01-17,10000114,Sub-16,15.8,165.5,2.739,63.4,18.58,11.776,8.032,51.3,32.524,4.0493,40.2,,89.3,38.1,28.5,19.4,26.7,7.2,9.8,57.2,28.4,30.7,26.0,90.8,72.8,92.1,55.4,55.6,37.0,5.0,7.0,5.6,9.0,8.4,5.2,2024-01-27 20:03:20.700,1,10.36
1007,2024-01-17,10000020,Sub-16,15.2,169.0,2.8561,59.3,21.49,12.745,7.485,46.83,27.769,3.71,34.6,,90.1,36.6,26.7,17.6,27.0,6.6,8.7,56.5,25.2,27.5,23.5,85.1,70.7,86.1,49.7,49.6,33.0,5.8,6.4,5.0,6.6,6.6,4.2,2024-01-27 20:03:20.700,2,12.75
1008,2023-03-04,10000020,Sub-16,14.4,165.8,2.749,54.1,20.69,11.191,6.319,43.98,23.795,3.7656,37.0,,87.4,35.7,26.2,37.4,26.1,6.6,8.7,56.2,25.5,26.8,23.0,82.5,70.4,85.1,50.3,47.5,32.5,6.0,6.0,5.0,9.0,7.0,4.0,2024-01-27 20:03:20.700,1,12.07
1009,2024-01-17,10000135,Sub-16,16.0,178.4,3.1827,70.3,22.23,15.632,9.034,47.13,33.13,3.6673,52.2,,96.7,41.4,32.1,20.3,30.7,7.0,10.1,55.5,28.5,31.2,25.5,96.0,77.0,95.4,58.0,56.5,35.5,8.4,7.6,8.2,11.4,11.0,5.6,2024-01-27 20:03:20.700,5,13.4
1010,2024-01-17,10000047,Sub-16,15.8,169.5,2.873,67.0,20.9,14.002,9.131,52.95,35.478,3.8854,44.6,,88.3,40.1,29.5,19.0,27.3,7.0,10.3,56.3,29.2,31.3,25.5,89.8,53.7,94.2,57.3,54.6,37.0,5.6,7.0,8.2,12.6,7.2,4.0,2024-01-27 20:03:20.700,4,12.25
1011,2024-01-17,10000124,Sub-16,15.0,176.5,3.1152,69.8,21.26,14.838,9.02,47.46,33.125,3.6724,43.0,,87.9,38.7,28.8,19.0,29.5,7.4,10.2,55.3,28.6,32.1,26.4,88.3,79.1,94.3,55.2,54.5,37.0,5.4,6.8,6.0,9.4,9.8,5.6,2024-01-27 20:03:20.700,7,12.56
1013,2024-01-17,10000265,Sub-16,15.9,171.0,2.9241,64.0,22.58,14.449,8.74,46.21,29.577,3.3841,51.0,,89.9,40.1,29.0,17.9,28.5,7.3,10.1,55.3,27.3,29.1,25.2,88.3,76.3,93.1,54.0,51.5,35.4,5.8,8.0,10.0,14.2,8.4,4.6,2024-01-27 20:03:20.700,1,13.71
1014,2024-01-17,10000028,Sub-16,15.8,177.3,3.1435,74.8,21.37,15.987,9.042,46.12,34.501,3.8156,55.1,,89.7,40.7,28.7,40.3,28.2,7.6,10.7,56.7,29.1,31.0,27.0,91.6,78.4,102.0,59.0,59.0,39.6,8.3,8.2,10.0,13.2,10.2,5.2,2024-01-27 20:03:20.700,6,12.65
1015,2024-01-17,10000168,Sub-16,16.0,184.0,3.3856,63.2,29.0,18.327,9.194,40.07,25.326,2.7546,53.4,,93.6,40.7,27.8,18.6,29.7,7.2,9.6,58.2,26.1,28.5,24.2,86.4,68.5,91.6,51.5,50.2,33.1,7.2,7.0,8.0,13.0,10.0,8.2,2024-01-27 20:03:20.700,4,19.91
1016,2024-01-17,10000064,Sub-16,14.9,175.9,3.0941,59.3,24.94,14.789,7.468,44.37,26.311,3.5232,41.8,,90.2,37.7,27.5,17.0,26.6,7.0,9.7,54.1,24.7,27.0,23.6,85.1,70.1,87.7,51.8,51.2,33.4,8.2,5.6,5.6,8.0,8.2,6.2,2024-01-27 20:03:20.700,7,15.87
1017,2024-01-17,10000022,Sub-16,14.5,178.2,3.1755,70.9,22.1,15.667,9.626,46.96,33.294,3.4588,44.2,,95.4,39.8,27.0,17.8,28.7,7.5,10.5,56.8,29.1,31.3,27.0,86.0,76.6,94.5,56.6,55.5,36.6,7.4,8.0,6.0,8.6,8.0,6.2,2024-01-27 20:03:20.700,6,13.28
1018,2024-01-17,10000160,Sub-16,15.6,184.0,3.3856,68.0,24.34,16.552,9.471,43.94,29.881,3.155,44.4,,94.6,40.5,29.2,17.6,31.0,7.2,9.9,56.3,27.0,29.2,25.2,86.7,75.7,92.7,56.1,53.4,34.7,7.6,9.0,5.4,10.8,6.8,4.8,2024-01-27 20:03:20.700,6,15.31
599,2023-11-30,10000132,Sub-13,13.2,157.4,2.4775,55.1,21.04,11.591,7.304,45.45,25.043,3.4287,45.0,,85.0,35.5,27.2,17.5,26.3,6.7,10.0,54.2,24.6,26.2,22.5,85.0,76.6,88.6,50.2,49.0,33.4,6.4,8.6,5.8,9.0,10.2,5.0,2023-12-05 00:34:20.303,5,
600,2023-11-30,10000050,Sub-13,13.9,158.9,2.5249,47.7,23.1,11.017,5.967,43.29,20.648,3.4604,37.0,,81.3,34.0,24.0,16.5,25.2,6.4,9.2,50.9,22.3,24.4,21.8,78.6,73.5,81.3,45.6,44.4,30.5,6.2,5.8,6.4,8.2,6.2,4.2,2023-12-05 00:34:20.303,5,
601,2023-11-30,10000017,Sub-13,13.5,159.8,2.5536,52.3,21.65,11.323,5.404,49.63,25.958,4.8035,37.6,,73.0,33.1,24.5,14.9,23.5,6.6,8.1,54.5,26.3,29.5,24.7,81.3,72.7,81.4,47.6,46.4,34.0,5.4,6.4,5.2,7.0,8.4,5.2,2023-12-05 00:34:20.303,4,
602,2023-11-30,10000109,Sub-13,13.6,169.0,2.8561,59.0,26.72,15.764,6.595,41.02,24.204,3.6701,68.8,,88.4,37.1,27.5,37.2,26.7,7.0,9.5,54.6,26.2,26.8,23.9,88.0,73.9,89.9,52.0,47.9,34.2,11.0,8.4,12.4,18.6,9.4,9.0,2023-12-05 00:34:20.303,5,
603,2023-05-15,10000109,Sub-13,13.0,163.5,2.6732,56.8,28.16,15.993,6.78,39.02,22.162,3.2687,77.8,,89.1,37.1,27.5,37.2,26.7,7.0,9.5,54.6,25.5,26.0,22.1,85.9,71.5,87.2,51.9,46.6,33.4,11.6,9.6,13.2,23.0,10.2,10.2,2023-12-05 00:34:20.303,3,
604,2023-11-30,10000059,Sub-13,13.8,174.3,3.038,68.4,25.04,17.125,7.984,44.56,30.477,3.8173,57.8,,88.0,37.0,27.5,20.0,27.9,7.3,10.1,54.3,27.0,28.7,24.3,89.9,80.6,98.1,56.7,53.5,34.3,11.2,11.2,7.0,13.0,9.6,5.8,2023-12-05 00:34:20.303,5,
605,2023-11-30,10000006,Sub-13,13.8,163.7,2.6798,53.9,28.09,15.141,6.344,43.45,23.421,3.6918,63.4,,84.0,35.2,25.1,16.9,26.0,6.7,9.7,51.8,24.7,26.0,23.1,82.0,70.2,86.3,51.2,49.3,34.3,8.4,7.4,10.4,17.4,10.8,9.0,2023-12-05 00:34:20.303,2,
606,2023-11-30,10000197,Sub-13,13.6,169.5,2.873,67.6,27.91,18.87,7.705,44.74,30.246,3.9255,83.2,,84.7,38.3,27.8,20.8,27.7,6.9,10.2,54.8,29.1,30.0,26.1,90.2,76.6,92.8,57.3,54.3,36.7,12.0,13.0,19.0,21.0,9.8,8.4,2023-12-05 00:34:20.303,5,
607,2023-12-03,10000154,Sub-13,13.9,176.1,3.1011,59.8,25.61,15.316,8.11,42.09,25.169,3.1035,41.9,,91.5,38.5,26.7,17.2,27.7,6.0,10.1,55.7,24.4,26.1,22.8,84.2,71.2,86.4,49.4,47.4,34.0,6.0,6.2,4.5,7.6,9.0,8.6,2023-12-05 00:34:20.303,2,
608,2023-11-30,10000033,Sub-13,13.0,152.6,2.3287,48.2,24.62,11.868,6.105,43.79,21.107,3.4573,53.8,,77.8,33.1,25.2,17.7,24.4,6.2,9.4,55.5,23.6,25.5,21.3,77.5,69.7,83.2,51.5,48.6,32.5,11.0,7.0,7.8,10.6,10.0,7.4,2023-12-05 00:34:20.303,4,
609,2023-11-30,10000035,Sub-13,13.8,167.7,2.8123,55.6,23.4,13.008,7.38,45.72,25.419,3.4443,41.0,,90.1,37.4,25.8,16.1,25.2,7.1,9.8,53.7,26.0,24.6,22.4,81.6,68.8,87.8,51.5,50.2,33.6,6.6,6.0,6.0,7.8,9.8,4.8,2023-12-05 00:34:20.303,5,
